flr,cls_idx,attacker_idxs,avg_ks_gap[id_],avg_us_score[id_],avg_d_to_centroids[id_],var_centroid,var_ks_gap,var_us_score
18,[1 7 9],"[1, 7, 9]",8.86058481116637,0.4099186987274968,0.21413889226947402,0.41001917107751684,335.63788857257487,8.373799932483386
19,[0 1 4 5 6 8],[5],5.292460627038252,0.3944773734673925,0.1141486903748456,0.13337442539027564,12.292591343563807,1.937793117099517
19,[2 3 7 9],[5],3.797538275710691,0.5897874670838376,0.1401959838122776,0.13337442539027564,12.292591343563807,1.937793117099517
19,[2 3 5],[5],6.130368122288158,0.5029563733763692,0.24634258692357872,0.18647058534287936,21.367919917620874,2.2431907807346483
19,[4 7 9],[5],3.786181788397016,0.6048113712555171,0.23397031404508142,0.18647058534287936,21.367919917620874,2.2431907807346483
19,[0 1 6 8],[5],4.298816783254187,0.3506777188110116,0.1979390864681495,0.18647058534287936,21.367919917620874,2.2431907807346483
20,[2 4 6 8],"[0, 1, 3]",72.76142131786436,0.6932923592915855,0.17330480690117941,1.189546121312157,2878.9897350706487,10.174259367290386
20,[0 1 3 5 7 9],"[0, 1, 3]",5.592819343104618,0.25420133104456816,0.093616074982326,1.189546121312157,2878.9897350706487,10.174259367290386
20,[6 7 8 9],"[0, 1, 3]",3.3939910905162716,0.3398623267887879,0.18584208959676643,1.4405504940509608,3984.741101127505,6.346703179245779
20,[4 5],"[0, 1, 3]",5.304724309046687,0.7248825549858342,0.30786421477091297,1.4405504940509608,3984.741101127505,6.346703179245779
20,[0 1 2 3],"[0, 1, 3]",75.10429708748167,0.37229075157673275,0.18728769023948044,1.4405504940509608,3984.741101127505,6.346703179245779
21,[0 2 3 5 7 8],[8],5.242853237309657,0.4473177578271434,0.09584471985369174,0.7616784717304669,15.088981758626938,2.414067222033433
21,[1 4 6 9],[8],7.17899945426498,0.6806879153869237,0.15803374842346735,0.7616784717304669,15.088981758626938,2.414067222033433
21,[0 6],[8],6.240836950394419,0.35384326542106537,0.3183564949574599,2.194432920698148,2.721150671332822,3.25781420256097
21,[2 3 5 7 8],[8],6.2914238847715875,0.5367813093925721,0.15537938169258952,2.194432920698148,2.721150671332822,3.25781420256097
21,[1 4 9],[8],5.411441305423694,0.6716883769018547,0.1921681491073938,2.194432920698148,2.721150671332822,3.25781420256097
22,[0 2 5 6 7 8 9],"[6, 8]",5.621151750488331,0.32150535746101244,0.1049383325818777,1.556684574588748,2.735713374170557,11.700405357577093
22,[1 3 4],"[6, 8]",4.86373961008082,0.8436756347403698,0.2028250546092998,1.556684574588748,2.735713374170557,11.700405357577093
22,[1 3 4 7],"[6, 8]",3.6478047075606153,0.6327567260552773,0.17829110106058504,1.4514143374203834,203.5707834844826,3.054465302060707
22,[0 2 5 9],"[6, 8]",4.0773509923811595,0.34732975633576757,0.18894381833832657,1.4514143374203834,203.5707834844826,3.054465302060707
22,[6 8],"[6, 8]",11.519329141946837,0.4306092384420083,0.3041666973662859,1.4514143374203834,203.5707834844826,3.054465302060707
23,[0 3 7 8 9],"[2, 3, 5]",3.6202170900695294,0.6743061639136728,0.15647915283373318,0.277197320313846,0.06897466832711616,4.33703063301804
23,[1 2 4 5 6],"[2, 3, 5]",3.5209638196236623,0.37291504109576395,0.11750537284617472,0.277197320313846,0.06897466832711616,4.33703063301804
23,[2 3 4 5],"[2, 3, 5]",4.9765833496313725,0.44684961846660975,0.1969485642863223,0.05643387178732651,37.12754139617485,9.656441487244889
23,[0 1 6 8],"[2, 3, 5]",2.697018902957172,0.3983711341936287,0.18641405784063478,0.05643387178732651,37.12754139617485,9.656441487244889
23,[7 9],"[2, 3, 5]",2.5057477690558905,0.9276115072031151,0.21219751432310502,0.05643387178732651,37.12754139617485,9.656441487244889
24,[0 4 5 6 9],"[0, 4, 6, 9]",2.2985764920189182,0.36077620964794754,0.13246109431058534,0.1707509885017683,0.11946068823048676,3.415725083630943
24,[1 2 3 7 8],"[0, 4, 6, 9]",2.404580489096392,0.6195647400059794,0.16429550416340205,0.1707509885017683,0.11946068823048676,3.415725083630943
24,[2 3 8],"[0, 4, 6, 9]",2.5113812438924867,0.7283348456348108,0.2238529743008311,0.1802936352132988,0.514069541597558,5.291616231762185
24,[1 5 7],"[0, 4, 6, 9]",2.3308654079935516,0.36497937330390773,0.23616622962343073,0.1802936352132988,0.514069541597558,5.291616231762185
24,[0 4 6 9],"[0, 4, 6, 9]",2.2472612374796093,0.40544052286336996,0.18947823601970565,0.1802936352132988,0.514069541597558,5.291616231762185
25,[0 3 4 5 6 7],"[6, 7]",2.562465163656745,0.21677731905053377,0.10741532970592511,0.653095082846218,10.236790194688377,7.043736300240094
25,[1 2 8 9],"[6, 7]",3.6942678220651946,0.5441938893000016,0.16731996566904508,0.653095082846218,10.236790194688377,7.043736300240094
25,[0 1 3 4],"[6, 7]",1.0398843561709334,0.1650024550991705,0.18258818087784134,1.6844031706976945,95.06814397770242,7.204861820477731
25,[2 5 8 9],"[6, 7]",3.7972933133345155,0.5467902807916185,0.1820893015437639,1.6844031706976945,95.06814397770242,7.204861820477731
25,[6 7],"[6, 7]",5.401575796089727,0.31513426397002675,0.31321027205211105,1.6844031706976945,95.06814397770242,7.204861820477731
26,[0 1 2 3 4 5 9],"[1, 3]",2.977401130495095,0.34522795345854124,0.11269568520949072,1.0567088364658215,3.027502589999517,2.948328942715793
26,[6 7 8],"[1, 3]",3.6089083599195697,0.578630557900486,0.19308486472160794,1.0567088364658215,3.027502589999517,2.948328942715793
26,[1 3],"[1, 3]",2.5201045275290106,0.4124689719652565,0.31783644203902567,1.5574562338847824,13.175392999645618,0.150145924614604
26,[0 6 7 8],"[1, 3]",2.7066812699396774,0.4464420464665262,0.18444159192971904,1.5574562338847824,13.175392999645618,0.150145924614604
26,[2 4 5 9],"[1, 3]",3.950399714601911,0.3854453045286572,0.1965476545837179,1.5574562338847824,13.175392999645618,0.150145924614604
27,[1 4 5 6 9],"[6, 7, 9]",5.793552519120882,0.6605928935891681,0.14702568627822069,0.002265816221032133,57.39525709859612,1.9647440755866052
27,[0 2 3 7 8],"[6, 7, 9]",2.675578898034759,0.45154433330782207,0.1433978868270053,0.002265816221032133,57.39525709859612,1.9647440755866052
27,[0 1 4],"[6, 7, 9]",2.427729776252029,0.4614265841361946,0.2164466550675115,0.2398703283262861,63.43548286145007,0.7995342776460557
27,[6 7 9],"[6, 7, 9]",6.420059099118895,0.6168217617170731,0.23446624750608566,0.2398703283262861,63.43548286145007,0.7995342776460557
27,[2 3 5 8],"[6, 7, 9]",3.950572614916359,0.5814852742312868,0.18042257043920837,0.2398703283262861,63.43548286145007,0.7995342776460557
28,[2 4 7 8],"[0, 9]",2.6703387155455545,0.48081117316737365,0.169393766228544,0.1479110831156025,0.20880715905696912,0.24952649557364717
28,[0 1 3 5 6 9],"[0, 9]",2.8217847252562103,0.5526262147393376,0.1391806637213002,0.1479110831156025,0.20880715905696912,0.24952649557364717
28,[0 9],"[0, 9]",5.368272553352504,0.4293913139550819,0.2816371955490785,0.7005917065276094,102.18108585785986,1.7744015025935118
28,[2 3 5 7],"[0, 9]",3.2748285389111764,0.6417232325688531,0.19377773504284287,0.7005917065276094,102.18108585785986,1.7744015025935118
28,[1 4 6 8],"[0, 9]",0.9440509878424415,0.453331605729986,0.20134147468866206,0.7005917065276094,102.18108585785986,1.7744015025935118
29,[1 2 3 4 7 8 9],[1],4.0271217188851285,0.3990358227758176,0.10346676727128498,0.3212196863355704,43.510158355918485,5.61531510388233
29,[0 5 6],[1],7.145158548831325,0.7597897808991189,0.1432814327651915,0.3212196863355704,43.510158355918485,5.61531510388233
29,[1 2 4 7 9],[1],4.3844400360834355,0.437433436018399,0.15748753226144227,1.6203686197404747,57.45904660606411,7.345223537935275
29,[3 8],[1],3.1338259258893597,0.30304178966936424,0.3049360610214107,1.6203686197404747,57.45904660606411,7.345223537935275
29,[0 5 6],[1],7.145158548831325,0.7597897808991189,0.21688695746846154,1.6203686197404747,57.45904660606411,7.345223537935275
30,[0 1 2 4 5 7 8],[],2.8622233487017406,0.40690753909985994,0.10441050196547977,1.5246217722998456,70.70999733336707,3.5986246307300087
30,[3 6 9],[],6.501132078836666,0.6875717566850609,0.2008965383551279,1.5246217722998456,70.70999733336707,3.5986246307300087
30,[3 6],[],8.937653071258122,0.704440163434915,0.2706423257221057,0.916158657146288,172.95644395071562,3.442377368147735
30,[1 8 9],[],3.5123621546375303,0.5502412757346162,0.21541499842603085,0.916158657146288,172.95644395071562,3.442377368147735
30,[0 2 4 5 7],[],2.22531341419867,0.37029277793610477,0.16170094859646256,0.916158657146288,172.95644395071562,3.442377368147735
31,[1 2 4 5 8],[],6.6359931029490635,0.3491012370174968,0.07104720299471964,0.7365136160504131,1.0785369932586983,1.799624428194075
31,[0 3 6 7 9],[],6.111612249969378,0.5266402948957684,0.12475168017534526,0.7365136160504131,1.0785369932586983,1.799624428194075
31,[0 3 6],[],4.925380806922452,0.5018249800807597,0.22477683446449695,1.748422510234595,22.783541571020997,1.726900506977841
31,[1 2 4 5 8],[],6.6359931029490635,0.3491012370174968,0.15114348293648103,1.748422510234595,22.783541571020997,1.726900506977841
31,[7 9],[],7.890959414539765,0.5638632671182813,0.3054479993408973,1.748422510234595,22.783541571020997,1.726900506977841
32,[2 4 5 9],"[2, 4]",3.0671784475407593,0.20733324084216587,0.1069974038104271,0.3187771904287501,0.41186617191569364,7.619308936311672
32,[0 1 3 6 7 8],"[2, 4]",2.846469074519597,0.5461949949835977,0.14725936027092704,0.3187771904287501,0.41186617191569364,7.619308936311672
32,[3 6 7],"[2, 4]",4.097120903312632,0.5709283738707678,0.24543643243814592,0.22365795007981593,36.08097042742149,5.983966727064363
32,[2 4 5 9],"[2, 4]",3.0671784475407593,0.20733324084216587,0.19155965322700258,0.22365795007981593,36.08097042742149,5.983966727064363
32,[0 1 8],"[2, 4]",1.5958172457265623,0.5214616160964279,0.2151874538680338,0.22365795007981593,36.08097042742149,5.983966727064363
33,[1 3 4 5 7 9],"[4, 5]",2.578012053230907,0.33856579044011287,0.08889585277657881,1.9404490679081645,36.952259194982844,2.1221591445771972
33,[0 2 6 8],"[4, 5]",4.934261030446823,0.5306381222191681,0.19360244920319236,1.9404490679081645,36.952259194982844,2.1221591445771972
33,[2 4 5],"[4, 5]",8.268841314441792,0.5974880079141515,0.24324740504014244,0.24186807152827933,273.15646958324,4.750421198135126
33,[3 7 9],"[4, 5]",1.4709521897037614,0.2539790996036914,0.23533272360318155,0.24186807152827933,273.15646958324,4.750421198135126
33,[0 1 6 8],"[4, 5]",1.4964339821840191,0.3998864772409553,0.19050015025497608,0.24186807152827933,273.15646958324,4.750421198135126
34,[1 2 3 4 6 8],"[4, 6, 7, 9]",2.277084649060685,0.3750099468261996,0.12213874551527541,0.8168082338219501,86.8451364509248,1.5056704688065006
34,[0 5 7 9],"[4, 6, 7, 9]",6.089063974170482,0.5411042642266608,0.19400356944446143,0.8168082338219501,86.8451364509248,1.5056704688065006
34,[0 5],"[4, 6, 7, 9]",3.5758855786733506,0.5812533849202197,0.29817194360726207,1.0215620036744022,89.96401145658339,2.9519497316059082
34,[4 6 7 9],"[4, 6, 7, 9]",6.106273818269056,0.5084702598989661,0.19547634322947013,1.0215620036744022,89.96401145658339,2.9519497316059082
34,[1 2 3 8],"[4, 6, 7, 9]",1.610474340155779,0.3045222321068844,0.19536319259599025,1.0215620036744022,89.96401145658339,2.9519497316059082
35,[4 5 6 8 9],"[0, 2]",4.376771580229325,0.680710601230534,0.13825697730536488,0.42967744160976384,2.612292490285503,6.309681652636417
35,[0 1 2 3 7],"[0, 2]",3.726123710523988,0.32454151655655267,0.09361809557879323,0.42967744160976384,2.612292490285503,6.309681652636417
35,[4 5 8],"[0, 2]",5.14224868320154,0.7186936430808767,0.22244588166084545,0.8565203562994317,16.299464492909333,5.076876508014688
35,[0 1 2 3 7],"[0, 2]",3.726123710523988,0.32454151655655267,0.15999770579984327,0.8565203562994317,16.299464492909333,5.076876508014688
35,[6 9],"[0, 2]",3.2285559257710013,0.6237360384550197,0.2646291023676751,0.8565203562994317,16.299464492909333,5.076876508014688
36,[0 1 2 3 4 8],"[1, 4, 8]",3.266979763252207,0.3158730693911971,0.09682698457178608,0.8609190682186552,11.79408053921568,2.8478992471221947
36,[5 6 7 9],"[1, 4, 8]",4.631977476523039,0.5361697880307547,0.16381875876687324,0.8609190682186552,11.79408053921568,2.8478992471221947
36,[3 6 9],"[1, 4, 8]",3.875130910835671,0.412203899742303,0.24376125522252848,0.19527597610540817,0.13290071952558977,0.07988116527141674
36,[1 4 8],"[1, 4, 8]",3.8717709447860735,0.37730566227338486,0.24329740213036247,0.19527597610540817,0.13290071952558977,0.07988116527141674
36,[0 2 5 7],"[1, 4, 8]",3.7222707296850404,0.41784722060578433,0.19871239218496178,0.19527597610540817,0.13290071952558977,0.07988116527141674
37,[1 2 4 8 9],"[0, 5, 7]",2.8739803313827514,0.5144914433599014,0.1555912998997409,0.3250422071535384,23.493433089956227,1.6977582013738162
37,[0 3 5 6 7],"[0, 5, 7]",1.4487999901819613,0.343779065623337,0.11374721205072033,0.3250422071535384,23.493433089956227,1.6977582013738162
37,[0 5 7],"[0, 5, 7]",0.4363994994363954,0.41025916254117073,0.22987453052540688,0.2350359148546562,80.09862524878038,0.4113802251601898
37,[1 3 6 8],"[0, 5, 7]",3.5421914639135474,0.47992686442276444,0.1823221589611963,0.2350359148546562,80.09862524878038,0.4113802251601898
37,[2 4 9],"[0, 5, 7]",2.045312417953396,0.3802891998672071,0.22992940380035212,0.2350359148546562,80.09862524878038,0.4113802251601898
38,[0 1 3 4 8],"[0, 3]",2.5000615221258817,0.37357676547237834,0.11370998947944558,0.2011589120465636,30.31570115327283,1.4907518958941486
38,[2 5 6 7 9],"[0, 3]",4.570575003764185,0.5384797676203454,0.1460365518258607,0.2011589120465636,30.31570115327283,1.4907518958941486
38,[1 5 6 7],"[0, 3]",4.1030740275984385,0.5516766015937031,0.1977090668419616,0.141031481319912,38.06461198559187,1.2681113347537152
38,[0 3 4],"[0, 3]",1.859097315730627,0.3911072807342453,0.2336751815897736,0.141031481319912,38.06461198559187,1.2681113347537152
38,[2 8 9],"[0, 3]",4.454531523954901,0.3934181389620235,0.23674535578256176,0.141031481319912,38.06461198559187,1.2681113347537152
39,[2 3 7 8 9],"[2, 3, 8, 9]",1.3197070427873037,0.4820417845842579,0.11539876016710904,0.2930235582293014,35.24395775505577,0.37813323788357917
39,[0 1 4 5 6],"[2, 3, 8, 9]",3.0809339096139348,0.5712943946331988,0.15522301278935555,0.2930235582293014,35.24395775505577,0.37813323788357917
39,[1 4 5 6],"[2, 3, 8, 9]",3.0423972897460416,0.693820133447565,0.19125915919835026,1.0218744480030535,85.65363384736719,4.047404727271215
39,[0 7],"[2, 3, 8, 9]",3.9366398912097686,0.359391640426309,0.2941609679547402,1.0218744480030535,85.65363384736719,4.047404727271215
39,[2 3 8 9],"[2, 3, 8, 9]",0.490083955150622,0.4431542703611012,0.19312016436648907,1.0218744480030535,85.65363384736719,4.047404727271215
